Year, NodeId, Gender, IP_Key:Cohort, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,STIDebut
2015.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,No,0,24549,0,0,0,122,0,359,359,0,0,363,0
2015.5,1,1,No,10,6382,0,0,0,6,0,0,0,0,0,0,0
2015.5,1,1,No,13,6360,68,132,1,7,1,89,89,1,3,103,391
2015.5,1,1,No,16,9033,710,713,9,20,1,308,308,24,22,291,686
2015.5,1,1,No,21,5877,417,357,15,9,0,574,574,43,43,546,0
2015.5,1,1,No,25,6229,988,1112,27,14,1,656,656,95,96,551,0
2015.5,1,1,No,30,9694,1665,1658,37,25,1,583,583,92,93,477,0
2015.5,1,1,No,40,6261,1055,950,5,15,2,90,90,14,12,64,0
2015.5,1,1,No,50,6295,810,818,0,79,5,0,0,0,0,0,0
2016,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,No,0,24937,0,0,0,145,0,770,770,0,0,449,0
2016,1,0,No,10,6490,0,0,0,7,0,0,0,0,0,0,0
2016,1,0,No,13,6224,0,0,0,6,0,0,0,0,0,0,56
2016,1,0,No,16,9110,476,16,0,25,5,49,49,1,1,48,860
2016,1,0,No,21,6062,367,12,0,19,2,45,45,4,4,42,0
2016,1,0,No,25,6464,893,21,0,13,2,44,44,6,6,37,0
2016,1,0,No,30,9776,1658,13,0,24,3,74,74,15,15,59,0
2016,1,0,No,40,6629,1079,6,0,34,14,43,43,6,6,37,0
2016,1,0,No,50,6313,772,7,0,107,9,38,38,4,4,34,0
2016,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,No,0,24783,0,0,0,109,0,758,758,0,0,413,0
2016,1,1,No,10,6566,0,0,0,3,0,0,0,0,0,0,0
2016,1,1,No,13,6398,8,5,0,4,1,157,157,0,0,109,374
2016,1,1,No,16,9263,765,40,24,11,0,694,694,56,35,433,575
2016,1,1,No,21,5876,474,27,46,6,1,1245,1245,95,50,601,0
2016,1,1,No,25,6306,897,16,86,9,2,1299,1299,180,98,572,0
2016,1,1,No,30,9874,1707,15,97,31,9,1304,1304,205,109,561,0
2016,1,1,No,40,6402,1126,9,18,24,10,239,239,38,18,107,0
2016,1,1,No,50,6459,811,8,0,90,8,56,56,9,9,47,0
2016.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,No,0,25328,0,0,0,127,0,860,1187,0,0,437,0
2016.5,1,0,No,10,6630,0,0,0,2,0,0,0,0,0,0,0
2016.5,1,0,No,13,6152,0,0,0,8,0,8,8,0,0,10,39
2016.5,1,0,No,16,9270,450,18,23,12,0,848,848,54,60,820,919
2016.5,1,0,No,21,6209,388,13,36,12,3,1252,1252,68,60,1133,0
2016.5,1,0,No,25,6577,811,10,83,16,7,1325,1325,159,161,1097,0
2016.5,1,0,No,30,9984,1713,15,169,36,14,1942,1942,339,319,1532,0
2016.5,1,0,No,40,6707,1086,11,103,31,16,1262,1262,206,197,1027,0
2016.5,1,0,No,50,6466,796,6,84,103,22,1285,1285,165,161,1064,0
2016.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,No,0,25172,0,0,0,137,0,819,1164,0,0,427,0
2016.5,1,1,No,10,6674,0,0,0,5,0,0,0,0,0,0,0
2016.5,1,1,No,13,6285,6,4,3,2,1,233,261,3,3,200,389
2016.5,1,1,No,16,9416,733,60,107,13,2,2457,2642,200,175,2106,633
2016.5,1,1,No,21,6079,536,20,127,12,0,2459,2804,248,160,1823,0
2016.5,1,1,No,25,6448,862,21,226,16,7,2528,2930,403,257,1818,0
2016.5,1,1,No,30,9992,1749,25,363,44,19,3375,3803,640,459,2383,0
2016.5,1,1,No,40,6522,1145,16,161,28,12,1685,1770,323,278,1244,0
2016.5,1,1,No,50,6619,841,8,86,94,22,1572,1572,174,162,1343,0
2017,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,No,0,25666,0,0,0,155,0,845,1597,0,0,432,0
2017,1,0,No,10,6736,0,0,0,7,0,0,0,0,0,0,0
2017,1,0,No,13,6174,0,0,0,8,0,12,12,0,0,10,55
2017,1,0,No,16,9457,410,11,53,20,3,1398,1414,93,57,785,899
2017,1,0,No,21,6283,392,11,94,17,1,2379,2407,135,60,1059,0
2017,1,0,No,25,6719,759,17,198,19,4,2482,2507,278,141,1092,0
2017,1,0,No,30,10115,1766,20,462,41,16,3749,3782,663,324,1523,0
2017,1,0,No,40,6833,1097,11,281,39,21,2474,2494,395,177,1026,0
2017,1,0,No,50,6607,807,6,221,108,32,2437,2461,308,143,1040,0
2017,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,No,0,25522,0,0,0,105,0,841,1578,0,0,436,0
2017,1,1,No,10,6830,0,0,0,12,0,0,0,0,0,0,0
2017,1,1,No,13,6295,6,4,3,6,0,271,301,3,1,194,378
2017,1,1,No,16,9532,692,54,214,14,4,3741,4099,300,147,1884,648
2017,1,1,No,21,6252,618,47,273,14,3,3501,4026,384,147,1731,0
2017,1,1,No,25,6569,836,33,380,11,4,3699,4254,530,174,1815,0
2017,1,1,No,30,10129,1782,22,746,44,18,5279,5917,1022,396,2225,0
2017,1,1,No,40,6642,1167,16,417,40,22,3046,3196,563,232,1262,0
2017,1,1,No,50,6784,869,5,269,99,20,2969,3005,371,192,1230,0
2017.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,No,0,26060,0,0,0,140,0,845,2008,0,0,438,0
2017.5,1,0,No,10,6875,0,0,0,4,0,0,0,0,0,0,0
2017.5,1,0,No,13,6123,0,0,0,2,0,7,8,0,0,3,45
2017.5,1,0,No,16,9583,360,16,78,24,3,1516,1696,105,38,951,839
2017.5,1,0,No,21,6361,396,14,142,19,5,2884,3347,191,63,1647,0
2017.5,1,0,No,25,6892,723,15,263,18,4,3136,3580,348,103,1632,0
2017.5,1,0,No,30,10266,1790,16,728,46,22,4709,5325,937,264,2297,0
2017.5,1,0,No,40,6957,1119,6,453,45,19,3185,3577,573,171,1582,0
2017.5,1,0,No,50,6737,823,15,335,114,24,3064,3476,428,120,1592,0
2017.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,No,0,26008,0,0,0,114,0,871,2009,0,0,450,0
2017.5,1,1,No,10,6870,0,0,0,4,0,0,0,0,0,0,0
2017.5,1,1,No,13,6228,9,8,2,5,0,240,281,3,1,185,385
2017.5,1,1,No,16,9722,663,61,285,11,3,4295,5144,381,137,2660,667
2017.5,1,1,No,21,6469,668,37,377,8,2,4029,4885,481,117,2393,0
2017.5,1,1,No,25,6656,800,23,478,14,7,4193,5150,600,135,2384,0
2017.5,1,1,No,30,10260,1834,27,1042,36,17,6111,7397,1301,282,3106,0
2017.5,1,1,No,40,6820,1191,17,612,37,23,3719,4355,761,181,1780,0
2017.5,1,1,No,50,6903,894,11,421,105,22,3650,4178,527,153,1885,0
2018,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,No,0,26489,0,0,0,154,0,871,2434,0,0,454,0
2018,1,0,No,10,6965,0,0,0,6,0,0,0,0,0,0,0
2018,1,0,No,13,6143,0,1,0,12,0,7,8,0,0,7,54
2018,1,0,No,16,9696,306,14,84,9,1,1673,1887,119,52,1008,941
2018,1,0,No,21,6529,418,13,195,17,6,3553,4202,251,57,1646,0
2018,1,0,No,25,6999,657,13,302,21,9,3746,4456,387,89,1694,0
2018,1,0,No,30,10337,1818,14,944,46,21,5611,6552,1147,212,2229,0
2018,1,0,No,40,7147,1149,8,598,48,32,3882,4541,728,155,1574,0
2018,1,0,No,50,6868,831,6,425,116,29,3678,4339,523,95,1574,0
2018,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,No,0,26459,0,0,0,139,0,926,2480,0,0,494,0
2018,1,1,No,10,6960,0,0,0,11,0,0,0,0,0,0,0
2018,1,1,No,13,6233,3,1,0,7,0,225,270,1,1,174,386
2018,1,1,No,16,9871,637,68,355,16,6,4800,5826,444,131,2537,687
2018,1,1,No,21,6613,723,42,451,6,2,4561,5526,573,111,2276,0
2018,1,1,No,25,6766,775,29,546,13,3,4700,5792,638,114,2351,0
2018,1,1,No,30,10429,1891,24,1288,35,18,7008,8514,1525,236,3036,0
2018,1,1,No,40,6947,1209,13,747,40,21,4308,5185,894,135,1706,0
2018,1,1,No,50,7043,919,8,560,101,17,4343,5092,668,130,1803,0
2018.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
